epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
60,383.325,1.4384,5.15181,1.16953,0.66135,0.63861,0.67654,0.42998,1.30607,4.83758,1.08673,0.000966039,0.000966039,0.000966039
61,387.013,1.46117,5.36195,1.18922,0.61305,0.60605,0.63245,0.37871,1.45356,5.2654,1.15059,0.000964892,0.000964892,0.000964892
62,390.787,1.43544,5.15619,1.17508,0.66153,0.63492,0.6695,0.42265,1.31313,4.86513,1.09437,0.000963726,0.000963726,0.000963726
63,394.403,1.42991,5.24255,1.18634,0.63342,0.62014,0.63319,0.39528,1.34052,5.34102,1.09989,0.000962542,0.000962542,0.000962542
64,398.029,1.47193,5.37183,1.18436,0.60124,0.61889,0.62975,0.39106,1.2755,5.15927,1.0916,0.00096134,0.00096134,0.00096134
65,401.737,1.43136,5.26078,1.18763,0.65765,0.64378,0.66184,0.41197,1.37839,4.89955,1.10303,0.00096012,0.00096012,0.00096012
66,405.597,1.44417,5.17219,1.17022,0.67112,0.65158,0.68325,0.42348,1.31166,4.80439,1.08251,0.000958881,0.000958881,0.000958881
67,409.394,1.45955,5.37625,1.17539,0.63614,0.62264,0.62485,0.38445,1.37538,5.42435,1.10502,0.000957625,0.000957625,0.000957625
68,413.176,1.49773,5.38829,1.19962,0.67318,0.66046,0.6714,0.39866,1.4152,4.94512,1.11293,0.00095635,0.00095635,0.00095635
69,417.19,1.48798,5.48992,1.19045,0.68169,0.65133,0.68685,0.42336,1.34418,4.71858,1.09667,0.000955057,0.000955057,0.000955057
70,421.042,1.43811,5.41499,1.18305,0.67209,0.65131,0.67939,0.39643,1.42672,4.87704,1.11884,0.000953747,0.000953747,0.000953747
71,425.839,1.45661,5.3465,1.17814,0.64505,0.64465,0.67377,0.41035,1.38674,5.27825,1.12033,0.000952418,0.000952418,0.000952418
72,430.081,1.43886,5.16089,1.17589,0.64196,0.64104,0.65449,0.37904,1.48028,5.53599,1.13908,0.000951072,0.000951072,0.000951072
73,433.758,1.44328,5.09142,1.17854,0.63899,0.61913,0.64666,0.40476,1.30616,4.94043,1.07387,0.000949708,0.000949708,0.000949708
74,437.654,1.42413,5.2741,1.16602,0.70318,0.64229,0.68396,0.41951,1.38388,4.92133,1.10575,0.000948326,0.000948326,0.000948326
75,441.379,1.44427,5.24609,1.17623,0.68508,0.64643,0.68154,0.40565,1.40678,5.03947,1.1093,0.000946926,0.000946926,0.000946926
76,445.112,1.43199,5.25557,1.17989,0.68319,0.6431,0.68215,0.4384,1.25813,4.66182,1.06526,0.000945509,0.000945509,0.000945509
77,448.992,1.40734,5.06701,1.17134,0.67778,0.64571,0.67513,0.43022,1.2604,4.8259,1.06804,0.000944074,0.000944074,0.000944074
78,452.723,1.42122,5.10423,1.15836,0.61735,0.61883,0.6299,0.39102,1.30402,5.46424,1.08333,0.000942621,0.000942621,0.000942621
79,456.476,1.42015,5.022,1.15091,0.67655,0.6438,0.68085,0.43202,1.24922,4.81842,1.07016,0.000941151,0.000941151,0.000941151
80,460.117,1.4635,5.22422,1.18504,0.64475,0.61181,0.64512,0.40441,1.31739,4.92092,1.09917,0.000939664,0.000939664,0.000939664
81,463.956,1.43535,5.13331,1.17388,0.68244,0.64489,0.67719,0.4299,1.26595,4.98293,1.08572,0.00093816,0.00093816,0.00093816
82,467.621,1.41035,5.02655,1.16616,0.62333,0.61235,0.63368,0.40451,1.26419,5.15035,1.07602,0.000936638,0.000936638,0.000936638
83,471.503,1.42619,4.96622,1.15738,0.64224,0.62658,0.66137,0.41589,1.29335,5.29474,1.0868,0.000935098,0.000935098,0.000935098
84,475.12,1.44849,5.12135,1.18218,0.65169,0.61933,0.64885,0.41066,1.28827,5.02017,1.08689,0.000933542,0.000933542,0.000933542
85,478.948,1.41133,5.02333,1.16019,0.6936,0.64187,0.68935,0.43363,1.26406,5.11474,1.07058,0.000931969,0.000931969,0.000931969
86,482.684,1.4292,5.05505,1.15984,0.67334,0.63535,0.67056,0.41061,1.28848,4.87294,1.08821,0.000930378,0.000930378,0.000930378
87,486.531,1.43152,5.05036,1.16861,0.6715,0.63846,0.66948,0.42148,1.25682,5.12986,1.06558,0.00092877,0.00092877,0.00092877
88,490.648,1.50742,5.23142,1.18715,0.67088,0.63074,0.66217,0.42209,1.23137,5.10813,1.04875,0.000927146,0.000927146,0.000927146
89,494.463,1.44658,5.04852,1.15924,0.65326,0.65036,0.67838,0.42781,1.2884,4.8902,1.08101,0.000925505,0.000925505,0.000925505
90,498.151,1.43615,5.06911,1.17597,0.67005,0.62233,0.65805,0.39721,1.38106,4.9144,1.10546,0.000923847,0.000923847,0.000923847
91,501.804,1.42572,5.14342,1.16168,0.66258,0.63391,0.67234,0.39684,1.40716,5.13334,1.11711,0.000922172,0.000922172,0.000922172
92,505.447,1.39169,4.93992,1.15448,0.65216,0.63511,0.64896,0.37609,1.45817,4.93793,1.1331,0.00092048,0.00092048,0.00092048
93,509.188,1.38243,4.88531,1.13606,0.69609,0.64496,0.68658,0.42101,1.32873,4.7482,1.0933,0.000918772,0.000918772,0.000918772
94,512.949,1.43688,5.01913,1.16632,0.67374,0.64355,0.67782,0.41153,1.39341,4.79963,1.11768,0.000917048,0.000917048,0.000917048
95,516.57,1.426,4.96768,1.16328,0.67382,0.65506,0.68478,0.44135,1.2543,4.60988,1.07218,0.000915306,0.000915306,0.000915306
96,520.266,1.41849,4.85227,1.16351,0.68942,0.6563,0.70327,0.43655,1.3431,4.58108,1.09268,0.000913549,0.000913549,0.000913549
97,523.948,1.41805,4.95475,1.16727,0.70313,0.63305,0.68927,0.40856,1.45027,4.90506,1.12985,0.000911775,0.000911775,0.000911775
98,527.646,1.45946,5.12515,1.18839,0.67327,0.66419,0.69048,0.44135,1.25497,4.62954,1.07357,0.000909985,0.000909985,0.000909985
99,531.298,1.42535,5.14504,1.1749,0.66098,0.65886,0.67319,0.38626,1.4664,4.8943,1.11762,0.000908179,0.000908179,0.000908179
100,535.004,1.44586,5.01723,1.16644,0.6551,0.61614,0.65832,0.4267,1.2137,4.92894,1.06329,0.000906356,0.000906356,0.000906356
101,538.723,1.44511,5.06274,1.17349,0.65516,0.62946,0.66009,0.41211,1.33004,4.9213,1.08963,0.000904518,0.000904518,0.000904518
102,542.437,1.42633,4.97319,1.15442,0.65111,0.62669,0.66995,0.42703,1.24959,4.80427,1.0728,0.000902664,0.000902664,0.000902664
103,546.132,1.41111,4.79971,1.15255,0.65774,0.63196,0.65943,0.3999,1.39174,4.96571,1.10329,0.000900793,0.000900793,0.000900793
104,550.023,1.44262,5.08242,1.15955,0.66525,0.64446,0.66657,0.41221,1.32981,5.10264,1.07916,0.000898907,0.000898907,0.000898907
105,553.697,1.40652,4.80577,1.1645,0.67163,0.64428,0.67101,0.41422,1.32679,4.7144,1.08057,0.000897005,0.000897005,0.000897005
106,557.481,1.42096,5.06132,1.16873,0.68061,0.63541,0.66133,0.41953,1.24761,4.94578,1.061,0.000895088,0.000895088,0.000895088
107,561.116,1.39339,4.88809,1.16034,0.69248,0.65301,0.67975,0.42244,1.28413,4.80166,1.066,0.000893155,0.000893155,0.000893155
108,564.716,1.42304,5.10344,1.16441,0.6813,0.65426,0.68698,0.43886,1.26532,4.87292,1.06942,0.000891206,0.000891206,0.000891206
109,568.424,1.44267,5.10716,1.1659,0.69872,0.64608,0.6781,0.41266,1.35986,4.8004,1.09543,0.000889242,0.000889242,0.000889242
110,572.064,1.40496,4.89659,1.15972,0.65847,0.66485,0.68452,0.43867,1.24202,4.62179,1.05711,0.000887263,0.000887263,0.000887263
111,575.925,1.40343,4.94641,1.14671,0.69396,0.64328,0.67784,0.43512,1.24991,4.88806,1.06365,0.000885268,0.000885268,0.000885268
112,579.688,1.37611,4.77294,1.13371,0.64601,0.6396,0.64434,0.41117,1.2435,4.9711,1.06631,0.000883258,0.000883258,0.000883258
113,583.348,1.41108,4.8567,1.16567,0.65206,0.65621,0.68306,0.43353,1.23914,4.70856,1.06177,0.000881233,0.000881233,0.000881233
114,587.149,1.42559,4.81727,1.15617,0.69425,0.66029,0.69252,0.43964,1.24058,4.70424,1.07006,0.000879193,0.000879193,0.000879193
115,591.149,1.40621,4.97113,1.17185,0.68393,0.65372,0.6902,0.44039,1.2448,4.66199,1.05849,0.000877138,0.000877138,0.000877138
116,595.009,1.41726,4.90315,1.14995,0.6943,0.64913,0.68894,0.43677,1.25289,5.11803,1.06612,0.000875068,0.000875068,0.000875068
117,598.751,1.39773,4.83664,1.14832,0.68736,0.66777,0.69124,0.4357,1.25682,4.72896,1.0608,0.000872983,0.000872983,0.000872983
118,602.533,1.38526,4.78771,1.15126,0.68153,0.65949,0.69356,0.44648,1.26534,4.58694,1.06288,0.000870884,0.000870884,0.000870884
119,606.097,1.36701,4.77181,1.15015,0.6687,0.64441,0.67975,0.40751,1.40357,4.95438,1.09939,0.00086877,0.00086877,0.00086877
120,609.806,1.37559,4.69297,1.15966,0.68351,0.63776,0.67141,0.41439,1.32503,4.85258,1.09403,0.000866641,0.000866641,0.000866641
121,613.451,1.37834,4.71845,1.14678,0.69047,0.66022,0.68378,0.40057,1.46127,4.81546,1.13796,0.000864498,0.000864498,0.000864498
122,617.087,1.39675,4.84618,1.15669,0.69252,0.64972,0.68508,0.42255,1.35825,4.77652,1.09322,0.00086234,0.00086234,0.00086234
123,621.073,1.40743,4.96133,1.1608,0.69354,0.64763,0.6851,0.40654,1.41588,5.12586,1.11893,0.000860168,0.000860168,0.000860168
124,625.497,1.40146,4.83349,1.14381,0.68908,0.65176,0.68637,0.43252,1.27642,5.09936,1.07087,0.000857982,0.000857982,0.000857982
125,629.299,1.40797,4.81516,1.14348,0.68427,0.64639,0.67783,0.40939,1.39526,4.82605,1.11802,0.000855782,0.000855782,0.000855782
126,632.922,1.39372,4.55968,1.15322,0.66987,0.65286,0.68377,0.44021,1.24482,4.652,1.06347,0.000853568,0.000853568,0.000853568
127,636.663,1.41498,4.91702,1.14847,0.65686,0.62111,0.63323,0.40039,1.26752,5.07351,1.07496,0.00085134,0.00085134,0.00085134
128,640.446,1.36769,4.72488,1.14274,0.63205,0.63833,0.63384,0.40773,1.21181,5.06445,1.05507,0.000849098,0.000849098,0.000849098
129,644.186,1.38705,4.76778,1.15242,0.65319,0.63813,0.6388,0.39358,1.30442,5.21633,1.08553,0.000846842,0.000846842,0.000846842
130,647.876,1.37839,4.73413,1.15452,0.64687,0.62329,0.64265,0.41162,1.26404,5.0396,1.07026,0.000844572,0.000844572,0.000844572
131,651.521,1.36653,4.79131,1.1457,0.63892,0.64612,0.65502,0.41589,1.27126,4.9832,1.06676,0.000842289,0.000842289,0.000842289
132,655.354,1.36448,4.78754,1.15406,0.65182,0.61514,0.65252,0.42008,1.24617,4.99896,1.06423,0.000839993,0.000839993,0.000839993
133,659.118,1.34897,4.75739,1.14235,0.64663,0.65137,0.67021,0.43668,1.23798,4.71649,1.05794,0.000837683,0.000837683,0.000837683
134,662.756,1.37844,4.68055,1.14244,0.68985,0.62271,0.66888,0.43016,1.25989,4.81651,1.06828,0.000835359,0.000835359,0.000835359
135,666.443,1.38042,4.74116,1.14627,0.68194,0.65668,0.68458,0.44061,1.21774,4.58919,1.05576,0.000833023,0.000833023,0.000833023
136,670.166,1.39121,4.82822,1.15462,0.70406,0.66756,0.69643,0.4561,1.18912,4.53048,1.0454,0.000830673,0.000830673,0.000830673
137,673.868,1.34846,4.48878,1.14277,0.65685,0.65771,0.67744,0.44541,1.21537,4.60769,1.05513,0.00082831,0.00082831,0.00082831
138,677.491,1.39986,4.72758,1.13935,0.69327,0.64292,0.68766,0.43594,1.2505,4.66308,1.0595,0.000825934,0.000825934,0.000825934
139,681.24,1.39297,4.79049,1.14101,0.66306,0.65238,0.67192,0.43703,1.20401,4.68977,1.04873,0.000823546,0.000823546,0.000823546
140,684.811,1.38401,4.73081,1.13931,0.66286,0.63724,0.66764,0.42926,1.25178,4.78551,1.06146,0.000821144,0.000821144,0.000821144
141,688.475,1.38149,4.71909,1.1581,0.66845,0.62929,0.65582,0.4218,1.21925,4.75229,1.06496,0.00081873,0.00081873,0.00081873
142,692.125,1.40391,4.82742,1.16277,0.69243,0.64165,0.67049,0.42857,1.2329,4.78989,1.06324,0.000816303,0.000816303,0.000816303
143,695.795,1.41775,4.73967,1.14674,0.69428,0.65068,0.68225,0.43752,1.23802,4.67526,1.0596,0.000813864,0.000813864,0.000813864
144,699.491,1.39914,4.80007,1.14705,0.71486,0.62964,0.68141,0.42867,1.27584,4.84892,1.07119,0.000811413,0.000811413,0.000811413
145,703.12,1.39916,4.78975,1.14306,0.66382,0.65708,0.67719,0.4294,1.30085,4.73096,1.07843,0.000808949,0.000808949,0.000808949
146,707.047,1.38745,4.69571,1.14809,0.69017,0.64261,0.67804,0.43044,1.31812,5.08412,1.09098,0.000806473,0.000806473,0.000806473
147,710.837,1.39172,4.77931,1.14804,0.68422,0.65106,0.67628,0.41804,1.36731,4.79191,1.11242,0.000803985,0.000803985,0.000803985
148,714.567,1.37085,4.62402,1.14846,0.67741,0.64765,0.66682,0.41739,1.32373,5.15169,1.09642,0.000801485,0.000801485,0.000801485
149,718.466,1.37772,4.61864,1.13486,0.66947,0.66458,0.68051,0.44171,1.2389,4.87708,1.07083,0.000798973,0.000798973,0.000798973
150,722.542,1.37956,4.58694,1.14289,0.69131,0.64966,0.68354,0.43682,1.30778,4.82599,1.08011,0.000796449,0.000796449,0.000796449
151,726.276,1.39451,4.63022,1.13949,0.66401,0.66433,0.67838,0.43736,1.22047,4.73646,1.05431,0.000793913,0.000793913,0.000793913
152,729.915,1.39927,4.62843,1.14482,0.69048,0.67475,0.69522,0.45064,1.2072,4.6223,1.04988,0.000791366,0.000791366,0.000791366
153,733.565,1.37529,4.58383,1.1468,0.68737,0.65248,0.67989,0.43744,1.26379,4.66458,1.06446,0.000788807,0.000788807,0.000788807
154,737.166,1.40217,4.60145,1.15331,0.68637,0.66172,0.69464,0.43398,1.31333,4.6336,1.08623,0.000786237,0.000786237,0.000786237
155,740.942,1.40831,4.70807,1.15673,0.69007,0.66537,0.68976,0.41469,1.36786,4.76319,1.09677,0.000783656,0.000783656,0.000783656
156,744.63,1.40408,4.59416,1.143,0.70104,0.67097,0.69399,0.42625,1.34794,4.69337,1.09997,0.000781064,0.000781064,0.000781064
157,748.463,1.41273,4.75227,1.14668,0.68538,0.64798,0.67301,0.38757,1.48254,5.38868,1.14274,0.00077846,0.00077846,0.00077846
158,752.08,1.38465,4.58647,1.14784,0.70931,0.65718,0.69782,0.43895,1.32494,4.67037,1.09209,0.000775845,0.000775845,0.000775845
159,755.844,1.33685,4.45107,1.13207,0.68851,0.65056,0.67458,0.39456,1.45147,4.88998,1.12582,0.00077322,0.00077322,0.00077322
160,759.535,1.39609,4.5565,1.14705,0.66718,0.65387,0.67014,0.43009,1.27945,4.73458,1.07841,0.000770584,0.000770584,0.000770584
161,763.278,1.40032,4.66165,1.13336,0.67589,0.6361,0.66417,0.42491,1.28343,4.98775,1.07303,0.000767937,0.000767937,0.000767937
162,766.952,1.37559,4.57819,1.14144,0.68712,0.64803,0.67875,0.44284,1.22055,4.67252,1.05555,0.000765279,0.000765279,0.000765279
163,770.772,1.38329,4.68187,1.14068,0.68643,0.63932,0.66506,0.41592,1.3291,4.99966,1.08532,0.000762611,0.000762611,0.000762611
164,774.368,1.36094,4.55729,1.14634,0.69104,0.65918,0.68204,0.42959,1.29132,4.69661,1.0713,0.000759933,0.000759933,0.000759933
165,778.155,1.36962,4.53478,1.12348,0.69429,0.6515,0.68894,0.42779,1.31715,4.71072,1.0856,0.000757244,0.000757244,0.000757244
166,781.803,1.36263,4.53279,1.1333,0.6786,0.65551,0.68507,0.43972,1.26063,4.50196,1.06582,0.000754545,0.000754545,0.000754545
167,785.455,1.36119,4.58478,1.13901,0.64216,0.65162,0.6613,0.41476,1.2821,4.87003,1.06917,0.000751836,0.000751836,0.000751836
168,789.254,1.3529,4.63616,1.13261,0.6857,0.66528,0.69429,0.45357,1.2181,4.48329,1.04608,0.000749118,0.000749118,0.000749118
169,792.948,1.35655,4.45535,1.12649,0.68301,0.66518,0.69543,0.43736,1.30934,4.6589,1.08317,0.000746389,0.000746389,0.000746389
170,796.645,1.36601,4.53095,1.13462,0.69887,0.65124,0.68696,0.43236,1.28961,4.85216,1.07348,0.000743651,0.000743651,0.000743651
171,800.224,1.35206,4.52636,1.13503,0.67472,0.65767,0.67903,0.42262,1.31849,4.76972,1.08749,0.000740903,0.000740903,0.000740903
172,803.921,1.33871,4.48501,1.12516,0.67029,0.64598,0.67076,0.43358,1.21145,4.75291,1.05716,0.000738145,0.000738145,0.000738145
173,807.618,1.39453,4.49898,1.14005,0.66073,0.66425,0.67466,0.43484,1.21741,4.61293,1.05652,0.000735378,0.000735378,0.000735378
174,811.196,1.37048,4.57618,1.15169,0.66827,0.66465,0.67598,0.44237,1.2078,4.73219,1.04894,0.000732602,0.000732602,0.000732602
175,814.838,1.36258,4.52777,1.13496,0.66268,0.66187,0.67809,0.43387,1.19127,4.59266,1.04843,0.000729817,0.000729817,0.000729817
176,818.513,1.35416,4.39189,1.13417,0.6714,0.66624,0.67971,0.44428,1.18178,4.52854,1.03848,0.000727023,0.000727023,0.000727023
177,822.088,1.32773,4.36116,1.11265,0.69458,0.67669,0.70323,0.46197,1.17447,4.46721,1.03451,0.000724219,0.000724219,0.000724219
178,825.919,1.39252,4.59132,1.1278,0.69228,0.66437,0.68794,0.4312,1.24018,4.74073,1.04862,0.000721407,0.000721407,0.000721407
179,829.737,1.37619,4.55731,1.14257,0.69062,0.6602,0.68072,0.44439,1.18188,4.54482,1.03019,0.000718586,0.000718586,0.000718586
180,833.377,1.34454,4.41346,1.11838,0.68323,0.6686,0.69137,0.44016,1.26407,4.59983,1.06014,0.000715756,0.000715756,0.000715756
181,837.034,1.34946,4.30962,1.13841,0.65537,0.66243,0.67289,0.44024,1.19806,4.56524,1.04561,0.000712918,0.000712918,0.000712918
182,840.716,1.36452,4.48744,1.12468,0.68872,0.67162,0.69237,0.43073,1.29453,4.66808,1.06898,0.000710072,0.000710072,0.000710072
183,844.352,1.38064,4.60324,1.13553,0.67619,0.64116,0.67373,0.42454,1.2733,4.77698,1.08727,0.000707217,0.000707217,0.000707217
184,848.026,1.34111,4.40752,1.12973,0.70045,0.66782,0.69703,0.44353,1.28285,4.75059,1.06612,0.000704354,0.000704354,0.000704354
185,851.706,1.33,4.30603,1.11753,0.70168,0.67393,0.69933,0.44566,1.27559,4.65021,1.06749,0.000701483,0.000701483,0.000701483
186,855.386,1.35113,4.32571,1.11731,0.71383,0.66028,0.69787,0.42476,1.3971,4.68125,1.11312,0.000698604,0.000698604,0.000698604
187,859.134,1.3957,4.72682,1.14921,0.6926,0.67417,0.70076,0.41763,1.42672,4.98642,1.12533,0.000695717,0.000695717,0.000695717
188,862.754,1.34633,4.39725,1.11649,0.69789,0.67124,0.69047,0.40958,1.45649,4.92852,1.13717,0.000692823,0.000692823,0.000692823
189,866.44,1.36206,4.44694,1.14634,0.68259,0.67027,0.69041,0.43779,1.27369,4.55513,1.06474,0.000689921,0.000689921,0.000689921
190,870.217,1.35915,4.56314,1.11445,0.70996,0.65824,0.69391,0.42717,1.31381,4.74042,1.08181,0.000687011,0.000687011,0.000687011
191,873.867,1.33715,4.32099,1.12634,0.69003,0.66307,0.67758,0.431,1.24781,4.69228,1.05871,0.000684094,0.000684094,0.000684094
192,877.592,1.35943,4.47637,1.11855,0.69604,0.67193,0.69992,0.45242,1.21998,4.53307,1.05162,0.00068117,0.00068117,0.00068117
193,881.417,1.363,4.45058,1.12488,0.67863,0.66499,0.68557,0.44199,1.24604,4.62091,1.05851,0.000678238,0.000678238,0.000678238
194,885.071,1.33564,4.33435,1.12672,0.70499,0.66144,0.69189,0.44957,1.22542,4.51361,1.05162,0.0006753,0.0006753,0.0006753
195,888.893,1.3646,4.45991,1.13529,0.69973,0.64897,0.69639,0.44757,1.22623,4.55664,1.05633,0.000672354,0.000672354,0.000672354
196,892.658,1.35458,4.33736,1.1241,0.67285,0.68547,0.69921,0.45643,1.18806,4.42212,1.04073,0.000669402,0.000669402,0.000669402
197,896.184,1.30328,4.23983,1.10892,0.69026,0.66982,0.69371,0.45159,1.20475,4.56373,1.05801,0.000666443,0.000666443,0.000666443
198,899.764,1.34055,4.36867,1.13072,0.6744,0.65636,0.68531,0.4436,1.22779,4.63127,1.06349,0.000663478,0.000663478,0.000663478
199,903.482,1.34263,4.33636,1.12675,0.66916,0.64162,0.66498,0.42263,1.24642,4.70231,1.06266,0.000660506,0.000660506,0.000660506
200,907.113,1.34808,4.41029,1.12229,0.6982,0.65722,0.6884,0.43716,1.23374,4.53276,1.05548,0.000657528,0.000657528,0.000657528
201,911.103,1.36282,4.46508,1.12188,0.66106,0.66038,0.67938,0.43597,1.21702,4.72448,1.05398,0.000654543,0.000654543,0.000654543
202,914.731,1.35614,4.27483,1.11889,0.65425,0.65114,0.668,0.43745,1.19768,4.73953,1.04405,0.000651552,0.000651552,0.000651552
203,918.296,1.38595,4.55136,1.13731,0.67286,0.65288,0.68536,0.45441,1.18341,4.67845,1.03894,0.000648556,0.000648556,0.000648556
204,921.965,1.35901,4.46911,1.1237,0.67609,0.6503,0.6869,0.44723,1.20972,4.73498,1.04716,0.000645554,0.000645554,0.000645554
205,925.658,1.38231,4.58199,1.13305,0.68127,0.66535,0.68666,0.44738,1.21085,4.63307,1.04993,0.000642545,0.000642545,0.000642545
206,929.229,1.32802,4.22085,1.10346,0.67644,0.65115,0.67451,0.44442,1.186,4.6787,1.0473,0.000639532,0.000639532,0.000639532
207,932.909,1.37663,4.44697,1.12469,0.66997,0.6524,0.65385,0.42399,1.22345,5.09125,1.05713,0.000636512,0.000636512,0.000636512
208,936.536,1.35277,4.29311,1.11788,0.66774,0.66427,0.67182,0.42026,1.28869,4.81123,1.07435,0.000633488,0.000633488,0.000633488
209,940.203,1.36215,4.33595,1.13075,0.688,0.66812,0.70284,0.45934,1.17902,4.4948,1.03706,0.000630458,0.000630458,0.000630458
210,943.855,1.34957,4.33214,1.11786,0.67149,0.66789,0.68877,0.45048,1.18468,4.72736,1.04361,0.000627423,0.000627423,0.000627423
211,947.558,1.35041,4.35977,1.11834,0.69522,0.65784,0.68503,0.43776,1.22295,4.58651,1.05183,0.000624383,0.000624383,0.000624383
212,951.251,1.33421,4.22873,1.11315,0.68235,0.67662,0.69874,0.45676,1.19663,4.62644,1.0387,0.000621337,0.000621337,0.000621337
213,954.82,1.32647,4.20351,1.11862,0.66993,0.65052,0.67765,0.44925,1.20075,4.81179,1.04066,0.000618288,0.000618288,0.000618288
214,958.439,1.33363,4.27408,1.11755,0.69127,0.66026,0.6845,0.44182,1.22941,4.61951,1.04964,0.000615233,0.000615233,0.000615233
215,961.987,1.33535,4.38071,1.13477,0.6725,0.6715,0.6916,0.45868,1.1801,4.52656,1.03792,0.000612174,0.000612174,0.000612174
216,965.941,1.33676,4.31565,1.11952,0.71234,0.64844,0.69411,0.45774,1.18589,4.75651,1.03693,0.000609111,0.000609111,0.000609111
217,969.552,1.35818,4.49416,1.13275,0.71483,0.64708,0.69611,0.4455,1.26206,4.7432,1.06193,0.000606043,0.000606043,0.000606043
218,973.163,1.33146,4.24684,1.11556,0.68823,0.65401,0.69247,0.45775,1.21434,4.81258,1.0507,0.000602971,0.000602971,0.000602971
219,976.765,1.33072,4.23654,1.11508,0.6843,0.65428,0.69027,0.45122,1.21094,4.70404,1.04851,0.000599895,0.000599895,0.000599895
220,980.39,1.3542,4.31234,1.11842,0.69115,0.65653,0.68631,0.44384,1.22198,4.59582,1.04426,0.000596815,0.000596815,0.000596815
221,984.003,1.33497,4.29077,1.12031,0.72575,0.641,0.68018,0.44455,1.19657,4.73491,1.04231,0.000593731,0.000593731,0.000593731
222,987.798,1.35344,4.3731,1.13836,0.68692,0.65551,0.68159,0.44494,1.22285,4.80715,1.04789,0.000590644,0.000590644,0.000590644
223,991.735,1.35859,4.42825,1.12825,0.70166,0.65408,0.68589,0.44316,1.23708,4.64236,1.05371,0.000587553,0.000587553,0.000587553
224,995.401,1.33835,4.39617,1.12858,0.67024,0.67509,0.67647,0.43302,1.21277,4.65678,1.04446,0.000584458,0.000584458,0.000584458
225,999.149,1.34126,4.3006,1.11807,0.67829,0.66299,0.66838,0.43041,1.21418,4.66289,1.04223,0.00058136,0.00058136,0.00058136
226,1002.87,1.31305,4.21471,1.10523,0.6955,0.66084,0.68805,0.43962,1.23434,4.73402,1.05953,0.000578259,0.000578259,0.000578259
227,1006.51,1.34323,4.34202,1.12762,0.695,0.65595,0.68907,0.44193,1.23393,4.57737,1.05225,0.000575155,0.000575155,0.000575155
